NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2015,50,mg/L,C3,DAILY MX,ENF,8,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",9/30/2017,50,mg/L,C3,DAILY MX,ENF,8,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2010,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2015,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2015,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2016,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2016,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",12/31/2017,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",11/30/2018,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",6/30/2020,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",7/31/2020,50,mg/L,C3,DAILY MX,ENF,9,mg/L,
NH0101192,001,1,A,00310,"BOD, 5-day, 20 deg. C",1/31/2020,50,mg/L,C3,DAILY MX,ENF,91,mg/L,
NH0101192,001,1,A,00400,pH,4/30/2010,6.5,SU,C1,MINIMUM,ENF,6.57,SU,
NH0101192,001,1,A,00400,pH,12/31/2019,6.5,SU,C1,MINIMUM,ENF,6.69,SU,
NH0101192,001,1,A,00400,pH,11/30/2019,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0101192,001,1,A,00400,pH,9/30/2009,6.5,SU,C1,MINIMUM,ENF,6.72,SU,
NH0101192,001,1,A,00400,pH,12/31/2020,6.5,SU,C1,MINIMUM,ENF,6.72,SU,
NH0101192,001,1,A,00400,pH,5/31/2008,6.5,SU,C1,MINIMUM,ENF,6.76,SU,
NH0101192,001,1,A,00400,pH,4/30/2019,6.5,SU,C1,MINIMUM,ENF,6.76,SU,
NH0101192,001,1,A,00400,pH,11/30/2020,6.5,SU,C1,MINIMUM,ENF,6.76,SU,
NH0101192,001,1,A,00400,pH,8/31/2009,6.5,SU,C1,MINIMUM,ENF,6.78,SU,
NH0101192,001,1,A,00400,pH,3/31/2010,6.5,SU,C1,MINIMUM,ENF,6.78,SU,
NH0101192,001,1,A,00400,pH,5/31/2010,6.5,SU,C1,MINIMUM,ENF,6.79,SU,
NH0101192,001,1,A,00400,pH,6/30/2010,6.5,SU,C1,MINIMUM,ENF,6.83,SU,
NH0101192,001,1,A,00400,pH,10/31/2020,6.5,SU,C1,MINIMUM,ENF,6.84,SU,
NH0101192,001,1,A,00400,pH,2/28/2022,6.5,SU,C1,MINIMUM,ENF,6.84,SU,
NH0101192,001,1,A,00400,pH,3/31/2021,6.5,SU,C1,MINIMUM,ENF,6.87,SU,
NH0101192,001,1,A,00400,pH,10/31/2009,6.5,SU,C1,MINIMUM,ENF,6.89,SU,
NH0101192,001,1,A,00400,pH,11/30/2015,6.5,SU,C1,MINIMUM,ENF,6.89,SU,
NH0101192,001,1,A,00400,pH,4/30/2009,6.5,SU,C1,MINIMUM,ENF,6.91,SU,
NH0101192,001,1,A,00400,pH,10/31/2015,6.5,SU,C1,MINIMUM,ENF,6.92,SU,
NH0101192,001,1,A,00400,pH,9/30/2008,6.5,SU,C1,MINIMUM,ENF,6.95,SU,
NH0101192,001,1,A,00400,pH,8/31/2008,6.5,SU,C1,MINIMUM,ENF,6.99,SU,
NH0101192,001,1,A,00400,pH,7/31/2009,6.5,SU,C1,MINIMUM,ENF,6.99,SU,
NH0101192,001,1,A,00400,pH,9/30/2011,6.5,SU,C1,MINIMUM,ENF,6.99,SU,
NH0101192,001,1,A,00400,pH,6/30/2008,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0101192,001,1,A,00400,pH,1/31/2020,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0101192,001,1,A,00400,pH,3/31/2009,6.5,SU,C1,MINIMUM,ENF,7.01,SU,
NH0101192,001,1,A,00400,pH,11/30/2018,6.5,SU,C1,MINIMUM,ENF,7.01,SU,
NH0101192,001,1,A,00400,pH,2/28/2009,6.5,SU,C1,MINIMUM,ENF,7.02,SU,
NH0101192,001,1,A,00400,pH,5/31/2009,6.5,SU,C1,MINIMUM,ENF,7.02,SU,
NH0101192,001,1,A,00400,pH,1/31/2016,6.5,SU,C1,MINIMUM,ENF,7.02,SU,
NH0101192,001,1,A,00400,pH,1/31/2021,6.5,SU,C1,MINIMUM,ENF,7.02,SU,
NH0101192,001,1,A,00400,pH,4/30/2008,6.5,SU,C1,MINIMUM,ENF,7.03,SU,
NH0101192,001,1,A,00400,pH,12/31/2015,6.5,SU,C1,MINIMUM,ENF,7.03,SU,
NH0101192,001,1,A,00400,pH,11/30/2016,6.5,SU,C1,MINIMUM,ENF,7.03,SU,
NH0101192,001,1,A,00400,pH,10/31/2008,6.5,SU,C1,MINIMUM,ENF,7.04,SU,
NH0101192,001,1,A,00400,pH,4/30/2020,6.5,SU,C1,MINIMUM,ENF,7.04,SU,
NH0101192,001,1,A,00400,pH,8/31/2020,6.5,SU,C1,MINIMUM,ENF,7.04,SU,
NH0101192,001,1,A,00400,pH,1/31/2009,6.5,SU,C1,MINIMUM,ENF,7.05,SU,
NH0101192,001,1,A,00400,pH,3/31/2020,6.5,SU,C1,MINIMUM,ENF,7.05,SU,
NH0101192,001,1,A,00400,pH,5/31/2011,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,8/31/2011,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,9/30/2015,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,6/30/2020,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,4/30/2021,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,3/31/2022,6.5,SU,C1,MINIMUM,ENF,7.06,SU,
NH0101192,001,1,A,00400,pH,11/30/2008,6.5,SU,C1,MINIMUM,ENF,7.07,SU,
NH0101192,001,1,A,00400,pH,8/31/2012,6.5,SU,C1,MINIMUM,ENF,7.08,SU,
NH0101192,001,1,A,00400,pH,10/31/2021,6.5,SU,C1,MINIMUM,ENF,7.08,SU,
NH0101192,001,1,A,00400,pH,7/31/2008,6.5,SU,C1,MINIMUM,ENF,7.09,SU,
NH0101192,001,1,A,00400,pH,12/31/2009,6.5,SU,C1,MINIMUM,ENF,7.09,SU,
NH0101192,001,1,A,00400,pH,11/30/2017,6.5,SU,C1,MINIMUM,ENF,7.09,SU,
NH0101192,001,1,A,00400,pH,9/30/2019,6.5,SU,C1,MINIMUM,ENF,7.09,SU,
NH0101192,001,1,A,00400,pH,11/30/2010,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0101192,001,1,A,00400,pH,10/31/2012,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0101192,001,1,A,00400,pH,4/30/2017,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0101192,001,1,A,00400,pH,10/31/2018,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0101192,001,1,A,00400,pH,12/31/2018,6.5,SU,C1,MINIMUM,ENF,7.11,SU,
NH0101192,001,1,A,00400,pH,9/30/2020,6.5,SU,C1,MINIMUM,ENF,7.11,SU,
NH0101192,001,1,A,00400,pH,11/30/2009,6.5,SU,C1,MINIMUM,ENF,7.12,SU,
NH0101192,001,1,A,00400,pH,10/31/2010,6.5,SU,C1,MINIMUM,ENF,7.12,SU,
NH0101192,001,1,A,00400,pH,12/31/2017,6.5,SU,C1,MINIMUM,ENF,7.12,SU,
NH0101192,001,1,A,00400,pH,12/31/2021,6.5,SU,C1,MINIMUM,ENF,7.12,SU,
NH0101192,001,1,A,00400,pH,6/30/2009,6.5,SU,C1,MINIMUM,ENF,7.13,SU,
NH0101192,001,1,A,00400,pH,12/31/2010,6.5,SU,C1,MINIMUM,ENF,7.13,SU,
NH0101192,001,1,A,00400,pH,1/31/2019,6.5,SU,C1,MINIMUM,ENF,7.14,SU,
NH0101192,001,1,A,00400,pH,1/31/2010,6.5,SU,C1,MINIMUM,ENF,7.15,SU,
NH0101192,001,1,A,00400,pH,7/31/2018,6.5,SU,C1,MINIMUM,ENF,7.15,SU,
NH0101192,001,1,A,00400,pH,10/31/2017,6.5,SU,C1,MINIMUM,ENF,7.16,SU,
NH0101192,001,1,A,00400,pH,2/28/2019,6.5,SU,C1,MINIMUM,ENF,7.16,SU,
NH0101192,001,1,A,00400,pH,8/31/2017,6.5,SU,C1,MINIMUM,ENF,7.17,SU,
NH0101192,001,1,A,00400,pH,6/30/2018,6.5,SU,C1,MINIMUM,ENF,7.17,SU,
NH0101192,001,1,A,00400,pH,2/29/2020,6.5,SU,C1,MINIMUM,ENF,7.17,SU,
NH0101192,001,1,A,00400,pH,11/30/2021,6.5,SU,C1,MINIMUM,ENF,7.17,SU,
NH0101192,001,1,A,00400,pH,1/31/2008,6.5,SU,C1,MINIMUM,ENF,7.18,SU,
NH0101192,001,1,A,00400,pH,10/31/2019,6.5,SU,C1,MINIMUM,ENF,7.18,SU,
NH0101192,001,1,A,00400,pH,5/31/2021,6.5,SU,C1,MINIMUM,ENF,7.18,SU,
NH0101192,001,1,A,00400,pH,2/28/2010,6.5,SU,C1,MINIMUM,ENF,7.19,SU,
NH0101192,001,1,A,00400,pH,7/31/2011,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0101192,001,1,A,00400,pH,10/31/2014,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0101192,001,1,A,00400,pH,7/31/2020,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0101192,001,1,A,00400,pH,2/28/2021,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0101192,001,1,A,00400,pH,12/31/2008,6.5,SU,C1,MINIMUM,ENF,7.21,SU,
NH0101192,001,1,A,00400,pH,8/31/2015,6.5,SU,C1,MINIMUM,ENF,7.21,SU,
NH0101192,001,1,A,00400,pH,3/31/2018,6.5,SU,C1,MINIMUM,ENF,7.21,SU,
NH0101192,001,1,A,00400,pH,6/30/2017,6.5,SU,C1,MINIMUM,ENF,7.22,SU,
NH0101192,001,1,A,00400,pH,1/31/2018,6.5,SU,C1,MINIMUM,ENF,7.22,SU,
NH0101192,001,1,A,00400,pH,2/28/2018,6.5,SU,C1,MINIMUM,ENF,7.22,SU,
NH0101192,001,1,A,00400,pH,8/31/2021,6.5,SU,C1,MINIMUM,ENF,7.22,SU,
NH0101192,001,1,A,00400,pH,6/30/2012,6.5,SU,C1,MINIMUM,ENF,7.23,SU,
NH0101192,001,1,A,00400,pH,9/30/2012,6.5,SU,C1,MINIMUM,ENF,7.23,SU,
NH0101192,001,1,A,00400,pH,2/29/2008,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,10/31/2011,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,10/31/2016,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,5/31/2017,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,9/30/2018,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,9/30/2021,6.5,SU,C1,MINIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,3/31/2012,6.5,SU,C1,MINIMUM,ENF,7.25,SU,
NH0101192,001,1,A,00400,pH,4/30/2012,6.5,SU,C1,MINIMUM,ENF,7.25,SU,
NH0101192,001,1,A,00400,pH,4/30/2018,6.5,SU,C1,MINIMUM,ENF,7.25,SU,
NH0101192,001,1,A,00400,pH,5/31/2018,6.5,SU,C1,MINIMUM,ENF,7.25,SU,
NH0101192,001,1,A,00400,pH,9/30/2010,6.5,SU,C1,MINIMUM,ENF,7.26,SU,
NH0101192,001,1,A,00400,pH,7/31/2015,6.5,SU,C1,MINIMUM,ENF,7.26,SU,
NH0101192,001,1,A,00400,pH,8/31/2016,6.5,SU,C1,MINIMUM,ENF,7.27,SU,
NH0101192,001,1,A,00400,pH,2/28/2017,6.5,SU,C1,MINIMUM,ENF,7.27,SU,
NH0101192,001,1,A,00400,pH,6/30/2019,6.5,SU,C1,MINIMUM,ENF,7.27,SU,
NH0101192,001,1,A,00400,pH,5/31/2020,6.5,SU,C1,MINIMUM,ENF,7.27,SU,
NH0101192,001,1,A,00400,pH,1/31/2022,6.5,SU,C1,MINIMUM,ENF,7.27,SU,
NH0101192,001,1,A,00400,pH,6/30/2016,6.5,SU,C1,MINIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,7/31/2019,6.5,SU,C1,MINIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,8/31/2019,6.5,SU,C1,MINIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,7/31/2021,6.5,SU,C1,MINIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,8/31/2010,6.5,SU,C1,MINIMUM,ENF,7.29,SU,
NH0101192,001,1,A,00400,pH,5/31/2016,6.5,SU,C1,MINIMUM,ENF,7.29,SU,
NH0101192,001,1,A,00400,pH,11/30/2011,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,11/30/2012,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,8/31/2013,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,9/30/2014,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,7/31/2016,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,9/30/2017,6.5,SU,C1,MINIMUM,ENF,7.3,SU,
NH0101192,001,1,A,00400,pH,4/30/2013,6.5,SU,C1,MINIMUM,ENF,7.31,SU,
NH0101192,001,1,A,00400,pH,6/30/2015,6.5,SU,C1,MINIMUM,ENF,7.31,SU,
NH0101192,001,1,A,00400,pH,8/31/2014,6.5,SU,C1,MINIMUM,ENF,7.32,SU,
NH0101192,001,1,A,00400,pH,3/31/2016,6.5,SU,C1,MINIMUM,ENF,7.32,SU,
NH0101192,001,1,A,00400,pH,5/31/2012,6.5,SU,C1,MINIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,7/31/2012,6.5,SU,C1,MINIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,4/30/2016,6.5,SU,C1,MINIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,9/30/2016,6.5,SU,C1,MINIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,7/31/2010,6.5,SU,C1,MINIMUM,ENF,7.34,SU,
NH0101192,001,1,A,00400,pH,8/31/2018,6.5,SU,C1,MINIMUM,ENF,7.34,SU,
NH0101192,001,1,A,00400,pH,3/31/2019,6.5,SU,C1,MINIMUM,ENF,7.34,SU,
NH0101192,001,1,A,00400,pH,4/30/2011,6.5,SU,C1,MINIMUM,ENF,7.35,SU,
NH0101192,001,1,A,00400,pH,6/30/2011,6.5,SU,C1,MINIMUM,ENF,7.35,SU,
NH0101192,001,1,A,00400,pH,3/31/2017,6.5,SU,C1,MINIMUM,ENF,7.35,SU,
NH0101192,001,1,A,00400,pH,7/31/2013,6.5,SU,C1,MINIMUM,ENF,7.36,SU,
NH0101192,001,1,A,00400,pH,3/31/2008,6.5,SU,C1,MINIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,12/31/2012,6.5,SU,C1,MINIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,9/30/2013,6.5,SU,C1,MINIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,5/31/2015,6.5,SU,C1,MINIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,6/30/2021,6.5,SU,C1,MINIMUM,ENF,7.38,SU,
NH0101192,001,1,A,00400,pH,5/31/2019,6.5,SU,C1,MINIMUM,ENF,7.39,SU,
NH0101192,001,1,A,00400,pH,10/31/2013,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0101192,001,1,A,00400,pH,11/30/2013,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0101192,001,1,A,00400,pH,6/30/2014,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0101192,001,1,A,00400,pH,7/31/2014,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0101192,001,1,A,00400,pH,7/31/2017,6.5,SU,C1,MINIMUM,ENF,7.41,SU,
NH0101192,001,1,A,00400,pH,5/31/2013,6.5,SU,C1,MINIMUM,ENF,7.43,SU,
NH0101192,001,1,A,00400,pH,5/31/2014,6.5,SU,C1,MINIMUM,ENF,7.44,SU,
NH0101192,001,1,A,00400,pH,11/30/2014,6.5,SU,C1,MINIMUM,ENF,7.45,SU,
NH0101192,001,1,A,00400,pH,1/31/2011,6.5,SU,C1,MINIMUM,ENF,7.48,SU,
NH0101192,001,1,A,00400,pH,12/31/2016,6.5,SU,C1,MINIMUM,ENF,7.49,SU,
NH0101192,001,1,A,00400,pH,12/31/2011,6.5,SU,C1,MINIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,1/31/2013,6.5,SU,C1,MINIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,6/30/2013,6.5,SU,C1,MINIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,2/29/2016,6.5,SU,C1,MINIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,4/30/2014,6.5,SU,C1,MINIMUM,ENF,7.53,SU,
NH0101192,001,1,A,00400,pH,2/28/2014,6.5,SU,C1,MINIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,12/31/2014,6.5,SU,C1,MINIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,1/31/2014,6.5,SU,C1,MINIMUM,ENF,7.56,SU,
NH0101192,001,1,A,00400,pH,4/30/2015,6.5,SU,C1,MINIMUM,ENF,7.57,SU,
NH0101192,001,1,A,00400,pH,1/31/2015,6.5,SU,C1,MINIMUM,ENF,7.58,SU,
NH0101192,001,1,A,00400,pH,2/28/2015,6.5,SU,C1,MINIMUM,ENF,7.59,SU,
NH0101192,001,1,A,00400,pH,3/31/2015,6.5,SU,C1,MINIMUM,ENF,7.6,SU,
NH0101192,001,1,A,00400,pH,12/31/2013,6.5,SU,C1,MINIMUM,ENF,7.61,SU,
NH0101192,001,1,A,00400,pH,3/31/2014,6.5,SU,C1,MINIMUM,ENF,7.62,SU,
NH0101192,001,1,A,00400,pH,1/31/2017,6.5,SU,C1,MINIMUM,ENF,7.62,SU,
NH0101192,001,1,A,00400,pH,2/28/2011,6.5,SU,C1,MINIMUM,ENF,7.65,SU,
NH0101192,001,1,A,00400,pH,2/28/2013,6.5,SU,C1,MINIMUM,ENF,7.65,SU,
NH0101192,001,1,A,00400,pH,3/31/2013,6.5,SU,C1,MINIMUM,ENF,7.65,SU,
NH0101192,001,1,A,00400,pH,3/31/2011,6.5,SU,C1,MINIMUM,ENF,7.75,SU,
NH0101192,001,1,A,00400,pH,2/29/2012,6.5,SU,C1,MINIMUM,ENF,7.76,SU,
NH0101192,001,1,A,00400,pH,1/31/2012,6.5,SU,C1,MINIMUM,ENF,7.78,SU,
NH0101192,001,1,A,00400,pH,4/30/2010,8,SU,C3,MAXIMUM,ENF,6.94,SU,
NH0101192,001,1,A,00400,pH,3/31/2009,8,SU,C3,MAXIMUM,ENF,7.12,SU,
NH0101192,001,1,A,00400,pH,9/30/2008,8,SU,C3,MAXIMUM,ENF,7.14,SU,
NH0101192,001,1,A,00400,pH,9/30/2009,8,SU,C3,MAXIMUM,ENF,7.14,SU,
NH0101192,001,1,A,00400,pH,5/31/2010,8,SU,C3,MAXIMUM,ENF,7.18,SU,
NH0101192,001,1,A,00400,pH,10/31/2008,8,SU,C3,MAXIMUM,ENF,7.23,SU,
NH0101192,001,1,A,00400,pH,11/30/2009,8,SU,C3,MAXIMUM,ENF,7.24,SU,
NH0101192,001,1,A,00400,pH,8/31/2008,8,SU,C3,MAXIMUM,ENF,7.25,SU,
NH0101192,001,1,A,00400,pH,2/28/2009,8,SU,C3,MAXIMUM,ENF,7.26,SU,
NH0101192,001,1,A,00400,pH,8/31/2009,8,SU,C3,MAXIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,9/30/2015,8,SU,C3,MAXIMUM,ENF,7.28,SU,
NH0101192,001,1,A,00400,pH,5/31/2009,8,SU,C3,MAXIMUM,ENF,7.29,SU,
NH0101192,001,1,A,00400,pH,1/31/2009,8,SU,C3,MAXIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,6/30/2009,8,SU,C3,MAXIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,7/31/2009,8,SU,C3,MAXIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,10/31/2015,8,SU,C3,MAXIMUM,ENF,7.33,SU,
NH0101192,001,1,A,00400,pH,11/30/2008,8,SU,C3,MAXIMUM,ENF,7.36,SU,
NH0101192,001,1,A,00400,pH,9/30/2011,8,SU,C3,MAXIMUM,ENF,7.36,SU,
NH0101192,001,1,A,00400,pH,12/31/2009,8,SU,C3,MAXIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,1/31/2010,8,SU,C3,MAXIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,9/30/2012,8,SU,C3,MAXIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,10/31/2020,8,SU,C3,MAXIMUM,ENF,7.37,SU,
NH0101192,001,1,A,00400,pH,6/30/2008,8,SU,C3,MAXIMUM,ENF,7.38,SU,
NH0101192,001,1,A,00400,pH,10/31/2009,8,SU,C3,MAXIMUM,ENF,7.38,SU,
NH0101192,001,1,A,00400,pH,2/28/2010,8,SU,C3,MAXIMUM,ENF,7.41,SU,
NH0101192,001,1,A,00400,pH,10/31/2017,8,SU,C3,MAXIMUM,ENF,7.41,SU,
NH0101192,001,1,A,00400,pH,8/31/2020,8,SU,C3,MAXIMUM,ENF,7.41,SU,
NH0101192,001,1,A,00400,pH,8/31/2015,8,SU,C3,MAXIMUM,ENF,7.42,SU,
NH0101192,001,1,A,00400,pH,11/30/2015,8,SU,C3,MAXIMUM,ENF,7.42,SU,
NH0101192,001,1,A,00400,pH,10/31/2019,8,SU,C3,MAXIMUM,ENF,7.42,SU,
NH0101192,001,1,A,00400,pH,4/30/2021,8,SU,C3,MAXIMUM,ENF,7.42,SU,
NH0101192,001,1,A,00400,pH,12/31/2008,8,SU,C3,MAXIMUM,ENF,7.43,SU,
NH0101192,001,1,A,00400,pH,7/31/2011,8,SU,C3,MAXIMUM,ENF,7.43,SU,
NH0101192,001,1,A,00400,pH,10/31/2012,8,SU,C3,MAXIMUM,ENF,7.44,SU,
NH0101192,001,1,A,00400,pH,9/30/2017,8,SU,C3,MAXIMUM,ENF,7.44,SU,
NH0101192,001,1,A,00400,pH,9/30/2020,8,SU,C3,MAXIMUM,ENF,7.44,SU,
NH0101192,001,1,A,00400,pH,7/31/2008,8,SU,C3,MAXIMUM,ENF,7.45,SU,
NH0101192,001,1,A,00400,pH,5/31/2012,8,SU,C3,MAXIMUM,ENF,7.45,SU,
NH0101192,001,1,A,00400,pH,6/30/2012,8,SU,C3,MAXIMUM,ENF,7.45,SU,
NH0101192,001,1,A,00400,pH,6/30/2016,8,SU,C3,MAXIMUM,ENF,7.45,SU,
NH0101192,001,1,A,00400,pH,9/30/2010,8,SU,C3,MAXIMUM,ENF,7.46,SU,
NH0101192,001,1,A,00400,pH,11/30/2010,8,SU,C3,MAXIMUM,ENF,7.46,SU,
NH0101192,001,1,A,00400,pH,9/30/2018,8,SU,C3,MAXIMUM,ENF,7.46,SU,
NH0101192,001,1,A,00400,pH,8/31/2014,8,SU,C3,MAXIMUM,ENF,7.47,SU,
NH0101192,001,1,A,00400,pH,12/31/2015,8,SU,C3,MAXIMUM,ENF,7.47,SU,
NH0101192,001,1,A,00400,pH,7/31/2016,8,SU,C3,MAXIMUM,ENF,7.47,SU,
NH0101192,001,1,A,00400,pH,8/31/2017,8,SU,C3,MAXIMUM,ENF,7.47,SU,
NH0101192,001,1,A,00400,pH,6/30/2020,8,SU,C3,MAXIMUM,ENF,7.47,SU,
NH0101192,001,1,A,00400,pH,11/30/2019,8,SU,C3,MAXIMUM,ENF,7.48,SU,
NH0101192,001,1,A,00400,pH,4/30/2020,8,SU,C3,MAXIMUM,ENF,7.48,SU,
NH0101192,001,1,A,00400,pH,8/31/2010,8,SU,C3,MAXIMUM,ENF,7.49,SU,
NH0101192,001,1,A,00400,pH,7/31/2015,8,SU,C3,MAXIMUM,ENF,7.49,SU,
NH0101192,001,1,A,00400,pH,3/31/2010,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,7/31/2018,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,8/31/2018,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,9/30/2019,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,8/31/2021,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0101192,001,1,A,00400,pH,10/31/2018,8,SU,C3,MAXIMUM,ENF,7.51,SU,
NH0101192,001,1,A,00400,pH,7/31/2010,8,SU,C3,MAXIMUM,ENF,7.52,SU,
NH0101192,001,1,A,00400,pH,4/30/2012,8,SU,C3,MAXIMUM,ENF,7.52,SU,
NH0101192,001,1,A,00400,pH,9/30/2016,8,SU,C3,MAXIMUM,ENF,7.52,SU,
NH0101192,001,1,A,00400,pH,8/31/2013,8,SU,C3,MAXIMUM,ENF,7.53,SU,
NH0101192,001,1,A,00400,pH,4/30/2019,8,SU,C3,MAXIMUM,ENF,7.53,SU,
NH0101192,001,1,A,00400,pH,8/31/2019,8,SU,C3,MAXIMUM,ENF,7.53,SU,
NH0101192,001,1,A,00400,pH,8/31/2012,8,SU,C3,MAXIMUM,ENF,7.54,SU,
NH0101192,001,1,A,00400,pH,8/31/2016,8,SU,C3,MAXIMUM,ENF,7.54,SU,
NH0101192,001,1,A,00400,pH,6/30/2018,8,SU,C3,MAXIMUM,ENF,7.54,SU,
NH0101192,001,1,A,00400,pH,2/29/2008,8,SU,C3,MAXIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,8/31/2011,8,SU,C3,MAXIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,11/30/2012,8,SU,C3,MAXIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,9/30/2013,8,SU,C3,MAXIMUM,ENF,7.55,SU,
NH0101192,001,1,A,00400,pH,9/30/2014,8,SU,C3,MAXIMUM,ENF,7.55,SU,
