NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0100871,001,1,A,00400,pH,4/30/2018,6,SU,C1,MINIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,11/30/2016,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,1/31/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,11/30/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,12/31/2017,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,5/31/2018,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2018,6,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,3/31/2016,6,SU,C1,MINIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,12/31/2016,6,SU,C1,MINIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,4/30/2013,6,SU,C1,MINIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,7/31/2010,6.5,SU,C1,MINIMUM,ENF,5.8,SU,
NH0100871,001,1,A,00400,pH,7/31/2011,6.5,SU,C1,MINIMUM,ENF,5.9,SU,
NH0100871,001,1,A,00400,pH,6/30/2012,6.5,SU,C1,MINIMUM,ENF,6,SU,
NH0100871,001,1,A,00400,pH,7/31/2012,6.5,SU,C1,MINIMUM,ENF,6.3,SU,
NH0100871,001,1,A,00400,pH,3/31/2023,6.5,SU,C1,MINIMUM,ENF,6.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2008,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,7/31/2009,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2009,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,6/30/2011,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2011,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,5/31/2023,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,12/31/2023,6.5,SU,C1,MINIMUM,ENF,6.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2008,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,8/31/2012,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,9/30/2012,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,12/31/2022,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,1/31/2023,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,4/30/2023,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,6/30/2023,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,7/31/2023,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,10/31/2023,6.5,SU,C1,MINIMUM,ENF,6.6,SU,
NH0100871,001,1,A,00400,pH,9/30/2008,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,10/31/2008,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,4/30/2010,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,5/31/2010,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,8/31/2010,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,2/28/2023,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,9/30/2023,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,11/30/2023,6.5,SU,C1,MINIMUM,ENF,6.7,SU,
NH0100871,001,1,A,00400,pH,1/31/2008,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,5/31/2008,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,6/30/2008,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,11/30/2008,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,1/31/2009,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,2/28/2009,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,3/31/2009,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,9/30/2009,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,1/31/2010,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,9/30/2010,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,11/30/2022,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,8/31/2023,6.5,SU,C1,MINIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,2/28/2010,6.5,SU,C1,MINIMUM,ENF,6.9,SU,
NH0100871,001,1,A,00400,pH,6/30/2010,6.5,SU,C1,MINIMUM,ENF,6.9,SU,
NH0100871,001,1,A,00400,pH,10/31/2010,6.5,SU,C1,MINIMUM,ENF,6.9,SU,
NH0100871,001,1,A,00400,pH,9/30/2011,6.5,SU,C1,MINIMUM,ENF,6.9,SU,
NH0100871,001,1,A,00400,pH,10/31/2011,6.5,SU,C1,MINIMUM,ENF,6.9,SU,
NH0100871,001,1,A,00400,pH,2/29/2008,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,3/31/2008,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,10/31/2009,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,12/31/2009,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,3/31/2010,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,11/30/2010,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,2/28/2011,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,5/31/2011,6.5,SU,C1,MINIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,4/30/2008,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,12/31/2008,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,5/31/2009,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,1/31/2011,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,3/31/2011,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,4/30/2011,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,11/30/2011,6.5,SU,C1,MINIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,4/30/2009,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,6/30/2009,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,11/30/2009,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,12/31/2011,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,1/31/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,2/29/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,4/30/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,5/31/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,10/31/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,11/30/2012,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,1/31/2013,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,2/28/2013,6.5,SU,C1,MINIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,12/31/2010,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,3/31/2012,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,12/31/2012,6.5,SU,C1,MINIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2008,8,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,1/31/2023,8,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,3/31/2023,8,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,9/30/2008,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,8/31/2009,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,8/31/2010,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,12/31/2022,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,2/28/2023,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,4/30/2023,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,12/31/2023,8,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,1/31/2008,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,1/31/2009,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,9/30/2010,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,2/28/2011,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,7/31/2012,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,11/30/2022,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,5/31/2023,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,6/30/2023,8,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,2/29/2008,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,7/31/2008,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,10/31/2008,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,2/28/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,7/31/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,10/31/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,1/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,5/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,7/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,10/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,7/31/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,11/30/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,6/30/2012,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2012,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,11/30/2023,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,3/31/2008,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,5/31/2008,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,5/31/2009,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,4/30/2010,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2011,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2011,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2011,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,2/28/2013,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2023,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2023,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,9/30/2023,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2023,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2008,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,11/30/2008,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,12/31/2008,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,6/30/2009,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,11/30/2009,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,12/31/2009,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,6/30/2010,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,5/31/2011,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,9/30/2011,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,12/31/2011,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,5/31/2012,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2012,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,10/31/2012,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,4/30/2008,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,3/31/2010,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,11/30/2010,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,1/31/2012,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,11/30/2012,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,1/31/2013,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,3/31/2009,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100871,001,1,A,00400,pH,2/28/2010,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100871,001,1,A,00400,pH,2/29/2012,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100871,001,1,A,00400,pH,4/30/2009,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,12/31/2010,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,1/31/2011,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,4/30/2011,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,3/31/2012,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,4/30/2012,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100871,001,1,A,00400,pH,3/31/2011,8,SU,C3,MAXIMUM,ENF,7.9,SU,
NH0100871,001,1,A,00400,pH,12/31/2012,8,SU,C3,MAXIMUM,ENF,8,SU,
NH0100871,001,1,A,00400,pH,2/28/2015,9,SU,C3,MAXIMUM,ENF,6.8,SU,
NH0100871,001,1,A,00400,pH,10/31/2018,9,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,1/31/2020,9,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,3/31/2020,9,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,12/31/2020,9,SU,C3,MAXIMUM,ENF,7,SU,
NH0100871,001,1,A,00400,pH,3/31/2021,9,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,4/30/2021,9,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,1/31/2022,9,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,2/28/2022,9,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,4/30/2022,9,SU,C3,MAXIMUM,ENF,7.1,SU,
NH0100871,001,1,A,00400,pH,2/28/2014,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,3/31/2015,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,8/31/2018,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,8/31/2019,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,10/31/2019,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,12/31/2019,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,4/30/2020,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,5/31/2020,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,1/31/2021,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,5/31/2021,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,7/31/2021,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,11/30/2021,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,12/31/2021,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,3/31/2022,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,5/31/2022,9,SU,C3,MAXIMUM,ENF,7.2,SU,
NH0100871,001,1,A,00400,pH,1/31/2014,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,3/31/2014,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2015,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,10/31/2015,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2016,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2018,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,7/31/2019,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,11/30/2019,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,2/29/2020,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,6/30/2020,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,11/30/2020,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,2/28/2021,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,6/30/2021,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,9/30/2021,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,6/30/2022,9,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100871,001,1,A,00400,pH,5/31/2013,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,5/31/2014,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2014,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2014,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2014,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,9/30/2014,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,1/31/2015,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2015,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,11/30/2015,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2016,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,8/31/2016,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2016,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,5/31/2017,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,1/31/2018,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,2/28/2018,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,9/30/2019,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2020,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2020,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,10/31/2021,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,7/31/2022,9,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100871,001,1,A,00400,pH,6/30/2013,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,7/31/2013,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,9/30/2013,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,10/31/2013,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,10/31/2014,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,7/31/2015,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2015,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,6/30/2016,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,6/30/2017,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,9/30/2017,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2020,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,9/30/2020,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,8/31/2021,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,10/31/2022,9,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100871,001,1,A,00400,pH,11/30/2014,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,12/31/2014,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,1/31/2016,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,2/29/2016,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,11/30/2016,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,12/31/2016,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,1/31/2017,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,2/28/2017,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,7/31/2017,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,8/31/2017,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,10/31/2017,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,3/31/2018,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,4/30/2018,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,11/30/2018,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,12/31/2018,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,2/28/2019,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,3/31/2019,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,5/31/2019,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,6/30/2019,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,9/30/2022,9,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100871,001,1,A,00400,pH,3/31/2013,9,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100871,001,1,A,00400,pH,8/31/2013,9,SU,C3,MAXIMUM,ENF,7.7,SU,
