NPDES Permit Number,Outfall Number,Monitoring Location Code,Limit Set Designator,Parameter Code,Parameter Description,Monitoring Period Date,Limit Value,Limit Value Unit,DMR Value Type,Statistical Base,Limit Type Code,DMR Value,DMR Value Unit,Notes
NH0100196,001,1,A,00400,pH,5/31/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2009,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,3/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,7/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,8/31/2010,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,8/31/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,11/30/2011,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,8/31/2014,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,9/30/2014,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,12/31/2014,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2015,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2015,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,2/29/2016,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2016,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2017,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2017,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,7/31/2017,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,9/30/2017,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,12/31/2018,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2019,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2019,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,7/31/2019,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,9/30/2019,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,12/31/2019,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,3/31/2020,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2020,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,7/31/2020,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,12/31/2020,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,2/28/2021,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,6/30/2021,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,9/30/2021,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,10/31/2021,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,12/31/2021,8,SU,C3,MAXIMUM,ENF,7.3,SU,
NH0100196,001,1,A,00400,pH,10/31/2008,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,11/30/2008,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,2/28/2009,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2009,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2009,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,11/30/2009,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,1/31/2010,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2010,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,11/30/2010,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,1/31/2011,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2011,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,1/31/2014,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,5/31/2014,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2014,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,2/28/2015,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,3/31/2015,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2015,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,12/31/2015,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,1/31/2016,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,4/30/2016,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,7/31/2016,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2016,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2016,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,8/31/2017,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,11/30/2017,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,12/31/2017,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,5/31/2018,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,7/31/2018,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,8/31/2018,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2018,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2018,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,2/28/2019,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,4/30/2019,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,8/31/2019,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2019,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,6/30/2020,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,8/31/2020,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2020,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2020,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,7/31/2021,8,SU,C3,MAXIMUM,ENF,7.4,SU,
NH0100196,001,1,A,00400,pH,1/31/2009,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,12/31/2009,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,10/31/2010,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,12/31/2010,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,2/28/2011,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,10/31/2011,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,2/28/2014,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,4/30/2014,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,11/30/2014,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,10/31/2015,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,5/31/2016,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,11/30/2016,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,2/28/2017,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,6/30/2018,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,1/31/2019,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,11/30/2019,8,SU,C3,MAXIMUM,ENF,7.5,SU,
NH0100196,001,1,A,00400,pH,2/28/2010,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,3/31/2016,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,12/31/2016,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,1/31/2017,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,3/31/2017,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,3/31/2019,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,2/29/2020,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,11/30/2020,8,SU,C3,MAXIMUM,ENF,7.6,SU,
NH0100196,001,1,A,00400,pH,12/31/2011,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100196,001,1,A,00400,pH,2/29/2012,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100196,001,1,A,00400,pH,3/31/2014,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100196,001,1,A,00400,pH,1/31/2015,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100196,001,1,A,00400,pH,11/30/2015,8,SU,C3,MAXIMUM,ENF,7.7,SU,
NH0100196,001,1,A,00400,pH,12/31/2008,8,SU,C3,MAXIMUM,ENF,7.8,SU,
NH0100196,001,1,A,00400,pH,1/31/2022,8,SU,C3,MAXIMUM,ENF,7.9,SU,
NH0100196,001,1,A,00400,pH,6/30/2013,8,SU,C3,MAXIMUM,ENF,<= 6.9,SU,
NH0100196,001,1,A,00400,pH,5/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.1,SU,
NH0100196,001,1,A,00400,pH,6/30/2012,8,SU,C3,MAXIMUM,ENF,<= 7.1,SU,
NH0100196,001,1,A,00400,pH,7/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.1,SU,
NH0100196,001,1,A,00400,pH,8/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.2,SU,
NH0100196,001,1,A,00400,pH,9/30/2013,8,SU,C3,MAXIMUM,ENF,<= 7.2,SU,
NH0100196,001,1,A,00400,pH,7/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.3,SU,
NH0100196,001,1,A,00400,pH,3/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.3,SU,
NH0100196,001,1,A,00400,pH,5/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.3,SU,
NH0100196,001,1,A,00400,pH,3/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,4/30/2012,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,9/30/2012,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,11/30/2012,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,12/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,8/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.4,SU,
NH0100196,001,1,A,00400,pH,10/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.5,SU,
NH0100196,001,1,A,00400,pH,1/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.5,SU,
NH0100196,001,1,A,00400,pH,10/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.5,SU,
NH0100196,001,1,A,00400,pH,11/30/2013,8,SU,C3,MAXIMUM,ENF,<= 7.5,SU,
NH0100196,001,1,A,00400,pH,4/30/2013,8,SU,C3,MAXIMUM,ENF,<= 7.6,SU,
NH0100196,001,1,A,00400,pH,1/31/2012,8,SU,C3,MAXIMUM,ENF,<= 7.7,SU,
NH0100196,001,1,A,00400,pH,12/31/2013,8,SU,C3,MAXIMUM,ENF,<= 7.7,SU,
NH0100196,001,1,A,00400,pH,2/28/2013,8,SU,C3,MAXIMUM,ENF,<= 7.8,SU,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2018,213,lb/d,Q1,MO AVG,ENF,10.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2019,213,lb/d,Q1,MO AVG,ENF,10.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2022,213,lb/d,Q1,MO AVG,ENF,10.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2020,213,lb/d,Q1,MO AVG,ENF,10.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2014,213,lb/d,Q1,MO AVG,ENF,100,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2011,213,lb/d,Q1,MO AVG,ENF,100.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2014,213,lb/d,Q1,MO AVG,ENF,100.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2016,213,lb/d,Q1,MO AVG,ENF,100.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2016,213,lb/d,Q1,MO AVG,ENF,102.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2008,213,lb/d,Q1,MO AVG,ENF,103.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2015,213,lb/d,Q1,MO AVG,ENF,104.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2016,213,lb/d,Q1,MO AVG,ENF,105.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2011,213,lb/d,Q1,MO AVG,ENF,105.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2015,213,lb/d,Q1,MO AVG,ENF,105.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2009,213,lb/d,Q1,MO AVG,ENF,106.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2008,213,lb/d,Q1,MO AVG,ENF,107,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2015,213,lb/d,Q1,MO AVG,ENF,107.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2008,213,lb/d,Q1,MO AVG,ENF,108,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2014,213,lb/d,Q1,MO AVG,ENF,108.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2016,213,lb/d,Q1,MO AVG,ENF,109.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2021,213,lb/d,Q1,MO AVG,ENF,11.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2021,213,lb/d,Q1,MO AVG,ENF,11.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2017,213,lb/d,Q1,MO AVG,ENF,110.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2008,213,lb/d,Q1,MO AVG,ENF,111.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2009,213,lb/d,Q1,MO AVG,ENF,112.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2015,213,lb/d,Q1,MO AVG,ENF,112.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2010,213,lb/d,Q1,MO AVG,ENF,113.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2015,213,lb/d,Q1,MO AVG,ENF,114.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2014,213,lb/d,Q1,MO AVG,ENF,115,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2015,213,lb/d,Q1,MO AVG,ENF,117,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2016,213,lb/d,Q1,MO AVG,ENF,117,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2019,213,lb/d,Q1,MO AVG,ENF,12,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2021,213,lb/d,Q1,MO AVG,ENF,12.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2017,213,lb/d,Q1,MO AVG,ENF,12.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2019,213,lb/d,Q1,MO AVG,ENF,12.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2020,213,lb/d,Q1,MO AVG,ENF,12.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2011,213,lb/d,Q1,MO AVG,ENF,120.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2011,213,lb/d,Q1,MO AVG,ENF,124.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2014,213,lb/d,Q1,MO AVG,ENF,126.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/29/2008,213,lb/d,Q1,MO AVG,ENF,127,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2016,213,lb/d,Q1,MO AVG,ENF,127.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2017,213,lb/d,Q1,MO AVG,ENF,127.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2014,213,lb/d,Q1,MO AVG,ENF,128.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2021,213,lb/d,Q1,MO AVG,ENF,13.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2021,213,lb/d,Q1,MO AVG,ENF,13.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2018,213,lb/d,Q1,MO AVG,ENF,13.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2020,213,lb/d,Q1,MO AVG,ENF,13.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2018,213,lb/d,Q1,MO AVG,ENF,13.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2014,213,lb/d,Q1,MO AVG,ENF,132.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2014,213,lb/d,Q1,MO AVG,ENF,132.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2014,213,lb/d,Q1,MO AVG,ENF,133.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2009,213,lb/d,Q1,MO AVG,ENF,134.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2017,213,lb/d,Q1,MO AVG,ENF,137.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2011,213,lb/d,Q1,MO AVG,ENF,139,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2022,213,lb/d,Q1,MO AVG,ENF,14.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2019,213,lb/d,Q1,MO AVG,ENF,14.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2019,213,lb/d,Q1,MO AVG,ENF,14.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2011,213,lb/d,Q1,MO AVG,ENF,143.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2009,213,lb/d,Q1,MO AVG,ENF,143.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2008,213,lb/d,Q1,MO AVG,ENF,145.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2021,213,lb/d,Q1,MO AVG,ENF,15.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2010,213,lb/d,Q1,MO AVG,ENF,151.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2009,213,lb/d,Q1,MO AVG,ENF,152.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2018,213,lb/d,Q1,MO AVG,ENF,16.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2022,213,lb/d,Q1,MO AVG,ENF,16.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/29/2016,213,lb/d,Q1,MO AVG,ENF,160.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2017,213,lb/d,Q1,MO AVG,ENF,162.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2011,213,lb/d,Q1,MO AVG,ENF,164.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2010,213,lb/d,Q1,MO AVG,ENF,165.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2014,213,lb/d,Q1,MO AVG,ENF,174,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2018,213,lb/d,Q1,MO AVG,ENF,18.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2021,213,lb/d,Q1,MO AVG,ENF,18.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2018,213,lb/d,Q1,MO AVG,ENF,18.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2020,213,lb/d,Q1,MO AVG,ENF,18.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2016,213,lb/d,Q1,MO AVG,ENF,181.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2017,213,lb/d,Q1,MO AVG,ENF,184.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2020,213,lb/d,Q1,MO AVG,ENF,19,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2018,213,lb/d,Q1,MO AVG,ENF,19.6,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2010,213,lb/d,Q1,MO AVG,ENF,199.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2017,213,lb/d,Q1,MO AVG,ENF,20.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",3/31/2020,213,lb/d,Q1,MO AVG,ENF,20.7,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",4/30/2017,213,lb/d,Q1,MO AVG,ENF,207.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/28/2018,213,lb/d,Q1,MO AVG,ENF,21.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",1/31/2019,213,lb/d,Q1,MO AVG,ENF,23.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2021,213,lb/d,Q1,MO AVG,ENF,23.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2019,213,lb/d,Q1,MO AVG,ENF,24.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",2/29/2020,213,lb/d,Q1,MO AVG,ENF,27.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",12/31/2018,213,lb/d,Q1,MO AVG,ENF,29.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2017,213,lb/d,Q1,MO AVG,ENF,31.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2015,213,lb/d,Q1,MO AVG,ENF,35,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2010,213,lb/d,Q1,MO AVG,ENF,37.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2021,213,lb/d,Q1,MO AVG,ENF,4.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2018,213,lb/d,Q1,MO AVG,ENF,40.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2008,213,lb/d,Q1,MO AVG,ENF,41,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2009,213,lb/d,Q1,MO AVG,ENF,42.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2018,213,lb/d,Q1,MO AVG,ENF,48.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",11/30/2015,213,lb/d,Q1,MO AVG,ENF,48.8,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2010,213,lb/d,Q1,MO AVG,ENF,49.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2020,213,lb/d,Q1,MO AVG,ENF,5.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2015,213,lb/d,Q1,MO AVG,ENF,50,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2009,213,lb/d,Q1,MO AVG,ENF,50.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",10/31/2009,213,lb/d,Q1,MO AVG,ENF,51.9,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",9/30/2008,213,lb/d,Q1,MO AVG,ENF,54,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2010,213,lb/d,Q1,MO AVG,ENF,55,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2015,213,lb/d,Q1,MO AVG,ENF,59.4,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2019,213,lb/d,Q1,MO AVG,ENF,6.1,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",6/30/2019,213,lb/d,Q1,MO AVG,ENF,6.2,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",5/31/2019,213,lb/d,Q1,MO AVG,ENF,6.3,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",7/31/2020,213,lb/d,Q1,MO AVG,ENF,6.5,lb/d,
NH0100196,001,1,A,00530,"Solids, total suspended",8/31/2016,213,lb/d,Q1,MO AVG,ENF,60.3,lb/d,
