"","UNH_ID","Sample_Name","Collection_Date","Collection_Time","WY","CY","Project","Sub_Project","Sub_ProjectA","Volume","Collector_Radius_cm","Rainfall_mm","Collector_Precip_mm","pH","NH4","Potassium","Magnesium","Calcium","Nitrate","PO4","PO4_Final","Chloride","Sulfate","Sodium","NPOC","TDN","DON","Field Notes","Lab_Notes","AllCat","NutCat","MacCat","MicroCat","AllAnion","NutAnion","MacAnion","MicroAnion","Balance","TDNf","TDNf_notes","NPOCf","NPOCf_notes","NH4f","NH4f_notes","NH4_exceed","NO3f","NO3f_notes","DONf","DONf_notes","DONexceeds","PO4f","PO4f_notes","cbf","allcatf","nutcatf","macromicrocatf","allanionsf","nutanionsf","macmicanionsf"
"98",80511,"ppt1Thomp",2008-08-18,1899-12-31 08:00:00,"2008",2008,"Lamprey","Wet Deposition",NA,28,14.8,0.3,0.406897568543122,NA,3747.49918649292,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.22254235875,4.73723324717529,NA,NA,NA,NA,NA,267.544740950448,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"99",80530,"ppt1Thomp",2008-08-19,1899-12-31 09:00:00,"2008",2008,"Lamprey","Wet Deposition",NA,56,14.8,0.6,0.813795137086244,NA,512.697692871094,0.121683346633648,0.0458592036325526,0.2503,0.351172433394553,6.55539989471436,6.55539989471436,0.505653147376927,0.76169060494975,0.102883058047567,2.33832041125105,0.902646749928033,0.0387766236623865,NA,NA,NA,60.4540579980575,36.602962295359,23.8510957026984,NA,88.2455479499055,26.4752361732488,61.7703117766567,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"100",80724,"ppt1Thomp",2008-08-20,1899-12-31 12:25:00,"2008",2008,"Lamprey","Wet Deposition",NA,112.5,14.8,1.4,1.63485630218219,NA,945.843078613281,0.208151781701277,0.112080527011533,0.4637,0.249897023555943,1.58550000190735,1,2.05131725382328,0.965700969621172,1.19753177176411,1.92262514336186,1.28090582578733,0.0851657236181031,NA,NA,NA,157.301630951978,67.5264566726123,89.7751742793652,NA,136.272717350259,18.180447173675,118.092270176585,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"101",80980,"ppt1Thomp",2008-08-26,1899-12-31 10:00:00,"2008",2008,"Lamprey","Wet deposition",NA,35.5,14.8,0.4,0.515887988688601,NA,1077.94604492188,0.407288483482846,0.0339018988174297,0.186,0.431630517764855,10.9319000244141,10.9319000244141,1.25199368301638,1.14840275381457,0.680740689721654,8.26197797867201,1.64090685601228,0.13133029332555,NA,NA,NA,129.056519751157,76.9576672322325,52.098852518925,NA,140.098345107649,33.1567229126935,106.941622194956,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"102",81080,"ppt1Thomp",2008-03-25,1899-12-31 08:00:00,"2008",2008,"Lamprey","Wet deposition",NA,0,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no sample, changed buckets","placeholder for timing",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"103",81104,"ppt1Thomp",2008-09-02,1899-12-31 14:15:00,"2008",2008,"Lamprey","Wet Deposition",NA,16.5,14.8,0.2,0.239778924320054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"104",81391,"ppt1Thomp",2008-09-08,1899-12-31 07:30:00,"2008",2008,"Lamprey","Wet Deposition",NA,8385,14.8,127.3,121.851289722646,NA,54.820499420166,0.076547087118612,0.00325417597815557,0.0503,0.0375140978579061,1.5232628326368,1,0.29222325520158,0.0627591808435508,0.123405929163785,0.121658353706137,0.0920550130673265,-0.000279584210745622,"Spilled some of sample",NA,NA,14.0172402882326,3.91379306205226,10.1034472261803,NA,15.1614187094731,3.00448963773945,12.1569290717337,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"105",81771,"ppt1Thomp",2008-09-10,1899-12-31 07:45:00,"2008",2008,"Lamprey","Wet Deposition",NA,618,14.8,9,8.98081061998748,NA,307.601196289063,0.063872037589025,-0.00208674641403272,0.0404,0.235806663329504,0.0900492737812009,1,0.210788885858616,0.43941214637603,0.0554795996658617,1.08027082089099,0.542198833476163,-0.00120902614240306,NA,NA,NA,27.8516578541345,21.9605337537705,5.891124100364,NA,50.206521745423,16.8542022667843,33.3523194786387,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"106",81898,"ppt1Thomp",2008-09-15,1899-12-31 08:30:00,"2008",2008,"Lamprey","Wet Deposition",NA,881.5,14.8,13.4,12.8100073810986,NA,340.773284912109,0.0719416805057116,0.00108181723401023,0.041,0.183362445947436,0.987431643314203,1,0.203658873099982,0.428082096423373,0.0893267433757357,0.97736891763386,0.516618970825444,-0.00751676003410201,NA,NA,NA,32.1892473033478,24.3287845300285,7.86046277331934,NA,45.7467961075737,13.3022589332033,32.4445371743704,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"107",81928,"ppt1Thomp",2008-09-23,1899-12-31 10:25:00,"2008",2008,"Lamprey","Wet Deposition",NA,273.5,14.8,3.9,3.97451732130514,4.36,437.920593261719,0.160713003781819,0.0881455805110792,0.4071,0.173690810198437,2.5932238508156,2.5932238508156,2.23127924838648,0.511346179478923,1.31404242166326,1.23672985508312,0.661091152838662,0.049479749378506,NA,NA,163.751871708435,120.100288484419,31.2644101707517,88.8358783136672,107.785545312954,107.785316226189,12.9556994182112,94.8296168079778,55.9663263954812,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"108",82004,"ppt1Thomp",2008-09-29,1899-12-31 08:00:00,"2008",2008,"Lamprey","Wet Deposition",NA,5962.5,14.8,91.9,86.6473840156559,3.74,28.0680999755859,0.0715869288071357,0.0124329701958622,0.0192,0.0380935505214254,1.72539690353997,1,0.46258222609473,0.0781544064302105,0.235104331184572,0.05,0.0835112360049132,0.0173495855079018,"collector closed during collection even though very light precip","tiny bit of undissolved bird poo in sample",198.012548665279,16.0424628042805,2.00386235279402,14.0386004514865,21.011562468191,21.0115075141036,3.08915122667561,17.922356287428,177.000986197088,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"109",82259,"TF2",2008-10-06,1899-12-31 08:25:00,"2009",2008,"Lamprey","Wet Deposition",NA,55,14.8,0.2,0.799263081066847,NA,1587.93298339844,0.413429117732273,0.20663013730518,0.8078,0.47827905566275,2.23326852460775,2.23326852460775,4.79110659937277,1.10875196006317,2.98509167529969,3.7250143219173,2.1752954972736,0.109083458212414,"first sample fom tower","Start time 10/2/08 12:00:00 PM",NA,311.098101987654,113.367100977971,197.731001009683,NA,238.918068419526,34.624035213577,204.294033205949,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"110",82441,"TF2",2008-10-09,1899-12-31 08:25:00,"2009",2008,"Lamprey","Wet Deposition",NA,430,14.8,6,6.2487840883408,6.64,72.5333955296167,0.108993879884671,-0.0003316048760335,0.0335,0.213703778355808,3.62017099391366,3.62017099391366,2.16328725209918,0.2040119010383,0.193966956992103,0.455036449638597,0.320781189364705,0.0345440154792799,NA,NA,18.2766326090898,18.047545843813,5.17836763972419,12.8691782040888,89.8188955654928,89.7752439822688,16.0322903789212,73.7429536033476,-71.542262956403,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,4,2,2,2,2,2,2
"111",82469,"TF2",2008-10-17,1899-12-31 09:40:00,"2009",2008,"Lamprey","Wet Deposition",NA,569,14.8,7.5,8.26873987503701,3.8,453.055707794079,0.135197819768412,0.0187364341652245,0.1235,0.613916639295059,0.617030313698982,1,0.365527859864397,1.22178375536368,0.183784016349796,1.36550767553356,1.09805902789823,0.0310866808090966,NA,NA,209.9908062154,51.501486969289,32.3449495105361,19.156537458753,130.476014567456,130.475951471721,43.9614285882884,86.5145228834328,79.5147916479448,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"112",82527,"TF2",2008-10-22,1899-12-31 13:00:00,"2009",2008,"Lamprey","Wet Deposition",NA,438,14.8,6.3,6.36504053649598,5.76,338.432825597518,0.177313620910307,0.0344054391380806,0.1174,0.928706386149772,0.770900130842107,1,0.768870630862943,0.774774786439316,0.558288970378786,1.07635934503619,1.3785625519353,0.111423340188009,NA,NA,63.4082594091043,61.6704585803549,24.1616924107602,37.5087661695947,136.484680113228,136.478925713854,66.46812925982,70.0107964540343,-73.0764207041234,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,4,2,2,2,2,2,2
"113",82598,"TF2",2008-10-27,1899-12-31 10:30:00,"2009",2008,"Lamprey","Wet Deposition",NA,2367.5,14.8,36.4,34.4046426259229,7.12,14.3377515478424,0.289132315573013,0.21195400147996,0.5516,0.0400513281537929,1.40629583927245,1,4.00869932726273,0.22917418981805,2.50547353145458,0.176719898431444,0.113568861332922,0.0591797816312862,NA,NA,162.44277801387,162.366920256368,1.02361330390822,161.343306952459,130.657116519033,130.525290845177,3.16057797327124,127.364712871906,31.7856614948376,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"114",82673,"TF2",2008-10-29,1899-12-31 08:40:00,"2009",2008,"Lamprey","Wet Deposition",NA,738.5,14.8,10,10.7319233703248,4.78,109.508529637362,0.125260551442195,0.119143642045534,0.1018,0.159196458386332,0.51506017257788,1,2.05382276509017,0.342281102164235,1.10292480386215,0.448417028961238,0.299112935489548,0.0304079474658542,NA,"Beckman pH meter",90.4762310878923,73.8803620135167,7.81812876685671,66.0622332466599,90.7558074096354,90.7552048500493,11.4758077321386,79.2793971179107,-0.27957632174315,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"115",82909,"TF2",2008-11-07,1899-12-31 09:25:00,"2009",2008,"Lamprey","Wet Deposition",NA,203,14.8,2.1,2.95000737193763,4.62,307.794925872382,0.187355063868005,0.128874438079755,0.0922955726388568,0.186787663368133,0.742878703856362,1,2.77154927186665,0.369365744032996,1.58065313745917,1.12427588895057,0.515306113726494,0.0207235244859799,NA,NA,134.719593981411,110.731264791216,21.9743646656944,88.7569001255219,114.707987540915,114.707570671531,13.4944170400301,101.213153631501,20.0116064404965,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"116",82976,"TF2",2008-11-13,1899-12-31 07:45:00,"2009",2008,"Lamprey","Wet Deposition",NA,155,14.8,2.6,2.25246868300657,NA,205.103803653774,0.0847977221750383,0.00742421413871859,0.0575906508910781,0.291819265127236,11.0024995803833,11.0024995803833,0.486659673047421,0.565694389268661,0.183599348944006,0.59529494931729,0.501102774623273,0.00417970584226296,NA,NA,NA,28.2826390343009,14.6429502144481,13.6396888198528,NA,72.2003412471353,23.1903165466114,49.0100247005239,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"117",83231,"TF2",2008-11-17,1899-12-31 08:25:00,"2009",2008,"Lamprey","Wet Deposition",NA,1956,14.8,29.8,28.4247015739409,4.24,119.417446363778,0.099645643918305,0.0783095662404826,0.0404666720752107,0.25206724399972,2.05217163597691,2.05217163597691,1.21222821908103,0.37416672012041,0.709812379982868,0.448064257019046,0.327624324042401,-0.0438603663210977,NA,NA,107.956502306577,50.4125085728612,8.52555482000271,41.8869537528585,75.96533995012,75.9651661700372,18.4353365394196,57.5298296306175,31.9911623564569,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"118",83750,"TF2",2008-12-02,1899-12-31 09:30:00,"2009",2008,"Lamprey","Wet Deposition",NA,5181,14.8,85.6,75.290582236497,5.46,125.931627144175,0.174178006067731,0.369304499762606,0.167679903187457,0.202964173011177,34.9668006896973,34.9668006896973,6.33379482963556,0.560891044529911,3.47130524271827,0.727403425968207,0.323442674673809,-0.00545312548154336,NA,NA,206.662811725225,203.195443220699,8.99062091412687,194.204822306573,235.619040538617,235.616156507114,21.9793371228863,213.636819384227,-28.9562288133919,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",4,"high conc. relative to collector precip mm",2,4,4,4,4,2,2
"119",83855,"TF2",2008-12-08,1899-12-31 09:50:00,"2009",2008,"Lamprey","Wet Deposition",NA,19,14.8,0,0.276109064368547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not enough vol to save",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"120",83886,"TF2",2008-12-11,1899-12-31 09:10:00,"2009",2008,"Lamprey","Wet Deposition",NA,1375.5,14.8,21.6,19.9888430546809,4.8,64.0373589211654,0.0432988839518512,0.0272804400286707,0.0395110251219731,0.148822073717672,0.143700003623962,1,0.758690677597428,0.233134084081532,0.326075114880048,0.689384630410282,0.234198360641899,0.0213389280030621,NA,NA,39.9281253888598,24.0791934642486,4.57181116021742,19.5073823040312,46.5970344473719,46.5964034900274,10.6556131740233,35.9407903160041,-6.66890905851209,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"121",83917,"TF2",2008-12-15,1899-12-31 11:40:00,"2009",2008,"Lamprey","Wet Deposition",NA,3992,14.8,62.5,58.0119676294337,6.71,32.3247493041148,0.0373,0.0096,0.0346,0.032,1.16680002212524,1,0.0476,0.0699,0.0803,0.479870980069492,0.0972939531747351,0.0329692038706203,NA,NA,9.46611996901346,9.27113550903766,2.30775678618654,6.96337872285113,8.28814238873804,8.2368562503389,2.53447562407194,5.70238062626696,1.17797758027543,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"122",83956,"TF2",2008-12-23,1899-12-31 10:55:00,"2009",2008,"Lamprey","Wet Deposition",NA,NA,14.8,67,NA,NA,162.455805229295,0.0668190438159142,0.0386213409425947,0.0576545301874795,0.255073887154826,7.63250017166138,7.63250017166138,0.883236966969241,0.320428925608596,0.459298136725075,0.681179134966126,0.411661191992708,-0.00586850039141423,NA,NA,NA,39.3406014324956,11.5981869943096,27.742414438186,NA,64.7436619428728,19.8451765310067,44.8984854118662,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"123",83962,"TF2",2008-12-30,1899-12-31 11:45:00,"2009",2008,"Lamprey","Wet Deposition",NA,762,14.8,12.2,11.0734266867807,5.56,246.111491312889,0.0554407172144236,0.0214597193332243,0.0315593426458178,0.254830721433154,1.16680002212524,1,0.858773952829856,0.306031267729126,0.402370955701778,0.834074866742238,0.468750724443712,-0.0321914883023306,NA,NA,42.5856895592127,39.8314608558745,17.5706069331683,22.2608539227062,61.7571036389849,61.7534728584372,18.4430014635204,43.3104713949168,-19.1714140797722,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"124",84266,"TF2",2009-01-06,1899-12-31 11:00:00,"2009",2009,"Lamprey","Wet Deposition",NA,153,14.8,10.2,2.22340457096777,NA,233.317080379052,0.0745454763519242,3.67633983412023e-05,0.02509964554004,0.252398299876161,0.705399990081787,1,0.546568242412973,0.146914687620624,0.212725300046683,0.639604624715734,0.46362174087866,-0.0220936393765538,NA,NA,NA,29.0723527757334,16.6571771527845,12.415175622949,NA,42.7504899655563,18.1705218709507,24.5799680946056,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"125",84455,"TF2",2009-01-13,1899-12-31 10:45:00,"2009",2009,"Lamprey","Wet Deposition",NA,1529,14.8,40.7,22.2195136536583,5.84,119.370400377714,0.0643412839486452,0.00211940736805581,0.0215336901608684,0.191411237521168,0.792400002479553,1,0.58803516407455,0.183712539045711,0.236209142156914,0.349403602507407,0.31539411584865,0.00461247794976749,NA,NA,23.1367461613318,21.6913063905859,8.52219607180082,13.1691103187851,41.8867629294642,41.879844619755,13.8351136951957,28.0447309245593,-18.7500167681324,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"126",84548,"TF2",2009-01-20,1899-12-31 12:45:00,"2009",2009,"Lamprey","Wet Deposition",NA,1093,14.8,20.1,15.8835372292012,5.04,74.5353290802478,0.07134277026966,0.00443592065665232,0.0279745262394555,0.319305299068489,0.330900013446808,1,0.651363013935869,0.184966151501148,0.253033330454985,0.350497668566628,0.385266653492554,-0.00857397465618315,NA,NA,29.0334167084945,19.9133083149354,5.32129143144483,14.5920168834906,52.7772599120042,52.7761634338081,22.8669950102684,29.9091684235397,-23.7438432035097,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"127",84634,"TF2",2009-01-27,1899-12-31 13:10:00,"2009",2009,"Lamprey","Wet Deposition",NA,0,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"128",84887,"TF2",2009-02-03,1899-12-31 09:20:00,"2009",2009,"Lamprey","Wet Deposition",NA,1480,14.8,30.3,21.5074429087079,5.69,68.8499607979314,0.110558884991953,0.000857959693390491,0.0500939626831614,0.0836783533494046,NA,NA,1.35361848910123,0.164670747844378,0.231852574108013,0.248762255249562,0.141106671252133,-0.0114216428952033,NA,NA,22.4402027208425,20.398464776173,4.91539664438719,15.4830681317858,NA,NA,NA,48.4513856530008,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"129",85518,"TF2",2009-02-10,1899-12-31 10:20:00,"2009",2009,"Lamprey","Wet Deposition",NA,94,14.8,3.6,1.36601326582334,NA,90.894414912348,0.2338,0.0379,0.0915,0.4694,NA,NA,4.5679,0.141,0.68,1.4295887261106,0.685,0.124705585087652,NA,NA,NA,49.732000574447,6.48921360122424,43.2427869732228,NA,NA,NA,137.638183026483,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"130",85526,"TF2",2009-02-17,1899-12-31 09:30:00,"2009",2009,"Lamprey","Wet Deposition",NA,488.5,14.8,7.5,7.09890936547554,4.21,300.952862059534,0.0652377202818454,-0.000444432268781424,0.0418561043882298,0.289131162891638,12.017,12.017,1.41802989970916,0.410687190729457,0.11823457836117,2.13619472380263,0.537690833999876,-0.0523931909512949,NA,"Left in fridge for over 1 week before filtering/freezing",92.0089375134922,30.3494373273439,21.4858900592228,8.8635472681211,88.8284285238493,88.8282663428396,23.2156895046504,65.6125768381892,3.18050898964286,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"131",85622,"TF2",2009-02-24,1899-12-31 09:00:00,"2009",2009,"Lamprey","Wet Deposition",NA,3071.5,14.8,64.1,44.6352100635785,5.27,106.276462418952,0.0604253592701449,0.0295784054071923,0.0409611108013158,0.107985923472146,NA,NA,1.66580822706558,0.212409064350439,0.414228581769677,0.118459852983872,0.19718812168118,-0.0170742642099177,NA,NA,36.9990406842554,31.6287227205529,7.58738219597002,24.0413405245828,NA,NA,NA,60.2346247566481,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"132",85633,"TF2",2009-03-03,1899-12-31 09:50:00,"2009",2009,"Lamprey","Wet Deposition",NA,508.5,14.8,28.9,7.38955048586348,4.63,93.5343836132491,0.0879755682566424,0.0071762674446219,0.0486366166547846,0.122779491764324,NA,NA,1.50390139063617,0.197236475933757,0.234713968631818,0.489573488115426,0.213244160658822,-0.00306971471875182,NA,NA,45.5970971727893,22.15480901959,6.67768855666803,15.477120462922,NA,NA,NA,54.7214876519482,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"133",85814,"TF2",2009-03-10,1899-12-31 09:20:00,"2009",2009,"Lamprey","Wet Deposition",NA,828,14.8,19.2,12.0325423840609,4.37,860.353461670208,0.101198892336469,0.0744160484194627,0.686859187330346,0.677562684130953,10.1228767326118,10.1228767326118,1.53320583158295,1.23734078741741,0.589940092774225,1.8993500461155,1.32214302405036,-0.215773121750804,NA,NA,172.728309398312,130.070357518152,61.4231071371606,68.6472503809918,170.962264928691,170.96203050581,50.5412518261432,120.420778679666,1.76604446962048,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"134",85832,"TF2",2009-03-17,1899-12-31 11:40:00,"2009",2009,"Lamprey","Wet Deposition",NA,669.5,14.8,11,9.72921150498643,4.82,543.071844067744,0.12616879861945,0.122697855770358,0.340641629879204,0.519331296775237,5.92228774546342,5.92228774546342,2.16486703542737,1.12990567210865,1.1089803793784,1.39189416677386,0.933739795448365,-0.128663345394616,NA,NA,132.466651775128,117.331039290766,38.7714602747015,78.5595790160646,169.882408883984,169.881748190536,38.344981795647,131.536766394889,-37.415757108856,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"135",85946,"TF2",2009-03-24,1899-12-31 09:20:00,"2009",2009,"Lamprey","Wet Deposition",NA,0,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,2,2,2,2,2,2,2
"136",86441,"TF2",2009-03-31,1899-12-31 10:00:00,"2009",2009,"Lamprey","Wet Deposition",NA,1896.5,14.8,30.5,27.5600442407868,4.98,111.556858729763,0.323265468037188,0.00190449842813406,0.161514444828384,0.156588672272422,6.91768797938484,6.91768797938484,1.51945471250095,0.243864188375984,0.263316612860378,0.664409178309979,0.260418332321702,-0.00772719868048374,NA,NA,46.3736946963766,35.9024092158676,7.96436486969108,27.9380443461765,70.7303154040962,70.7293604115102,12.660936403982,58.0684240075281,-24.3566207077196,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"137",87147,"TF2",2009-04-14,1899-12-31 10:10:00,"2009",2009,"Lamprey","Wet Deposition",NA,305,14.8,4.7,4.43227708591615,NA,353.705209933391,0.0686086604699298,-0.00445974205453872,0.0297820655608819,0.497360171440519,3.70453602428648,3.70453602428648,1.37786771277855,0.560644259891631,0.176768136730739,1.35982270527257,0.761710806402207,-0.0893545749717028,NA,"not enough vol for pH/SC",NA,35.8149594532089,25.2520318364668,10.5629276167421,NA,110.134179010211,36.3014049770385,73.8327740331727,NA,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"138",87574,"TF2",2009-04-21,1899-12-31 09:15:00,"2009",2009,"Lamprey","Wet deposition",NA,1228.5,14.8,20.9,17.8526308198295,5.53,129.283933873149,0.0524050626401162,0.0220137227386444,0.0393608164196606,0.0497948807751017,5.74840021133423,5.74840021133423,1.52690280836051,0.236895887805676,0.425328311187207,0.246230855951364,0.146649827565842,-0.0324289870824088,NA,NA,35.7978454354441,32.8466362087777,9.22995172936025,23.6166844794174,62.6334578796252,62.6300694380638,4.78618415143174,57.8438852866321,-26.8356124441811,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"139",87722,"TF2",2009-04-28,1899-12-31 11:30:00,"2009",2009,"Lamprey","Wet Deposition",NA,912.5,14.8,17.4,13.2605011177,4.41,383.002442076161,0.0500863628037716,0.00873891863733389,0.0392110119628473,0.342571329807978,6.73379993438721,6.73379993438721,1.26207315937569,0.603040088513489,0.211155476722353,0.840142119819567,0.642819660639195,-0.0827541112449445,NA,NA,79.3897066843879,40.4851921849598,27.3436454684201,13.1415467165397,99.1105620636742,99.110305024096,25.8993881352995,73.2109168887965,-19.7208553792864,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"140",87898,"TF2",2009-05-05,1899-12-31 12:50:00,"2009",2009,"Lamprey","Wet Deposition",NA,348.5,14.8,4.5,5.06442152275993,4.64,395.945371234754,0.0871141884387706,0.0794274234855237,0.227699734784085,0.423204257820358,11.496600151062,11.496600151062,1.6989688009068,0.555338105917936,0.602588714334422,1.34909867523256,0.757123366694309,-0.0620262623608032,NA,NA,97.5137747201577,74.6050981924799,28.2676783918579,46.337419800622,115.23544535449,115.235008838658,32.6760946864813,82.5589141521766,-17.7216706343325,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"141",87998,"TF2",2009-05-12,1899-12-31 10:15:00,"2009",2009,"Lamprey","Wet Deposition",NA,3080,14.8,50.2,44.7587325397434,5.19,164.198071579301,0.0565197583245457,-0.00724943612887838,0.0350196995473335,0.09612991873138,2.4463501286098,2.4463501286098,1.11940229329193,0.177964585468755,0.0640629208445889,0.470263455647014,0.263361939467603,0.00303394915692139,"some pollen? In sample; may have spilled some sample (throughfall too)",NA,23.5622418881605,17.105699597814,11.7225723980368,5.3831271997772,50.062650565992,50.0611017493731,7.38694717764042,42.6741545717327,-26.5004086778315,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"142",88065,"TF2",2009-05-19,1899-12-31 13:47:00,"2009",2009,"Lamprey","Wet Deposition",NA,694,14.8,10.3,10.0852468774617,5.8,244.934990854517,0.0947452366118691,0.0587496985082872,0.0828159781984457,0.240527942771231,5.09140014648438,5.09140014648438,1.87937066170921,0.318521182078843,0.608975894449329,0.746579683826588,0.453970059330746,-0.0314928742950017,NA,NA,56.9506820539748,55.3657888615137,17.4866131830168,37.8791756784968,91.1455601851256,91.1392506116808,18.2624504326897,72.8768001789911,-34.1948781311508,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
"143",88072,"TF2",2009-04-07,1899-12-31 09:50:00,"2009",2009,"Lamprey","Wet deposition",NA,3516.5,14.8,56.9,51.1019749922103,5.39,97.1306659369517,0.0977150286889229,0.0133699174416098,0.0277497494583919,0.0677351803583473,4.24351172220697,4.24351172220697,1.47167121186472,0.219897854447666,0.227172333676577,0.169975938625373,0.151046123952577,-0.0138197223427215,NA,NA,25.8738231749944,21.8000203969533,6.93443749103675,14.8655829059166,60.9729461551786,60.9704914462629,5.74467876954153,55.2258126767214,-35.0991229801841,2,NA,2,NA,2,NA,"Good",2,NA,2,NA,"Good",2,NA,2,2,2,2,2,2,2
